Rank,Platform,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6126,PS4,2016.0,Fighting,0.1,0.08,0.07,0.04,0.28
6153,PS3,2010.0,Shooter,0.1,0.12,0.02,0.05,0.28
6033,PS3,2007.0,Action,0.1,0.03,0.14,0.02,0.29
6050,X360,2011.0,Shooter,0.1,0.15,0.01,0.03,0.29
10492,PS3,2010.0,Fighting,0.1,0.0,0.0,0.01,0.1
8221,PS,2000.0,Adventure,0.1,0.07,0.0,0.01,0.17
9525,X360,2010.0,Shooter,0.1,0.02,0.0,0.01,0.13
9537,X360,2007.0,Shooter,0.1,0.01,0.0,0.01,0.13
9457,XB,2003.0,Platform,0.1,0.03,0.0,0.0,0.13
7568,PS2,2004.0,Sports,0.1,0.08,0.0,0.03,0.2
7574,PS3,2011.0,Action,0.1,0.07,0.0,0.03,0.2
10138,X360,2009.0,Platform,0.1,0.0,0.0,0.01,0.11
10165,X360,2008.0,Platform,0.1,0.0,0.0,0.01,0.11
10252,X360,2006.0,Racing,0.1,0.01,0.0,0.01,0.11
5738,PS,1997.0,Shooter,0.1,0.07,0.13,0.02,0.31
7512,PS2,2004.0,Fighting,0.1,0.08,0.0,0.03,0.2
7515,PS2,2005.0,Sports,0.1,0.08,0.0,0.03,0.2
7536,PS2,2005.0,Misc,0.1,0.08,0.0,0.03,0.2
10199,X360,2008.0,Misc,0.1,0.0,0.0,0.01,0.11
7542,PS2,2008.0,Sports,0.1,0.08,0.0,0.03,0.2
5008,PS2,2008.0,Sports,0.1,0.0,0.0,0.28,0.38
10346,X360,2010.0,Sports,0.1,0.0,0.0,0.01,0.11
7400,PS2,2003.0,Platform,0.1,0.08,0.0,0.03,0.21
7380,PS2,2004.0,Action,0.1,0.08,0.0,0.03,0.21
7381,PS2,2001.0,Shooter,0.1,0.08,0.0,0.03,0.21
7382,PS2,2005.0,Platform,0.1,0.08,0.0,0.03,0.21
7339,PS2,2008.0,Racing,0.1,0.08,0.0,0.03,0.21
7346,PS3,2008.0,Racing,0.1,0.08,0.0,0.04,0.21
7347,PS2,2000.0,Racing,0.1,0.08,0.0,0.03,0.21
10454,X360,2011.0,Misc,0.1,0.0,0.0,0.01,0.1
10460,PS3,2009.0,Racing,0.1,0.0,0.0,0.01,0.1
8085,X360,2010.0,Platform,0.1,0.06,0.0,0.02,0.18
8091,PS,1996.0,Misc,0.1,0.07,0.0,0.01,0.18
10302,X360,2011.0,Misc,0.1,0.0,0.0,0.01,0.11
10307,X360,2008.0,Action,0.1,0.0,0.0,0.01,0.11
8128,PS,1999.0,Action,0.1,0.07,0.0,0.01,0.18
8145,PS4,2014.0,Action,0.1,0.03,0.02,0.03,0.18
9564,XB,2003.0,Sports,0.1,0.03,0.0,0.0,0.13
9586,XB,2005.0,Action,0.1,0.03,0.0,0.0,0.13
7461,PS2,2005.0,Action,0.1,0.08,0.0,0.03,0.21
5905,PS2,2000.0,Role-Playing,0.1,0.07,0.1,0.03,0.3
7470,PS2,2002.0,Sports,0.1,0.08,0.0,0.03,0.21
7484,PS3,2012.0,Action,0.1,0.03,0.06,0.02,0.21
10367,PS3,2009.0,Misc,0.1,0.0,0.0,0.01,0.11
9552,XB,2004.0,Action,0.1,0.03,0.0,0.0,0.13
8147,PS,2000.0,Misc,0.1,0.07,0.0,0.01,0.18
8153,PS,1998.0,Sports,0.1,0.07,0.0,0.01,0.18
8156,PS,2000.0,Action,0.1,0.07,0.0,0.01,0.18
8159,PS,,Action,0.1,0.07,0.0,0.01,0.18
10293,X360,2009.0,Sports,0.1,0.0,0.0,0.01,0.11
7485,X360,2009.0,Adventure,0.1,0.08,0.0,0.02,0.21
7496,PS4,2014.0,Adventure,0.1,0.07,0.0,0.03,0.21
7405,PS2,2002.0,Role-Playing,0.1,0.08,0.0,0.03,0.21
7432,PS2,2002.0,Action,0.1,0.08,0.0,0.03,0.21
5869,PS3,2013.0,Role-Playing,0.1,0.0,0.19,0.02,0.3
7434,PS2,2001.0,Racing,0.1,0.08,0.0,0.03,0.21
7435,PS2,2008.0,Action,0.1,0.08,0.0,0.03,0.21
7449,PS2,2000.0,Sports,0.1,0.08,0.0,0.03,0.21
7450,PS2,2005.0,Action,0.1,0.08,0.0,0.03,0.21
2211,PS,1999.0,Role-Playing,0.1,0.07,0.71,0.06,0.94
8663,X360,2010.0,Action,0.1,0.04,0.0,0.01,0.16
8675,PS4,2014.0,Fighting,0.1,0.0,0.04,0.02,0.16
7946,X360,2011.0,Shooter,0.1,0.05,0.03,0.01,0.19
7949,PS,1994.0,Simulation,0.1,0.07,0.0,0.01,0.19
7956,X360,2012.0,Sports,0.1,0.07,0.0,0.02,0.19
3950,X360,2012.0,Racing,0.1,0.35,0.0,0.06,0.5
3957,X360,2011.0,Action,0.1,0.34,0.0,0.07,0.5
7911,PS,1999.0,Sports,0.1,0.07,0.0,0.01,0.19
3866,PS,1999.0,Strategy,0.1,0.07,0.31,0.03,0.52
2410,PS2,2007.0,Misc,0.1,0.59,0.0,0.18,0.87
6572,PS3,2013.0,Action,0.1,0.11,0.0,0.05,0.26
8788,PS3,2007.0,Simulation,0.1,0.03,0.0,0.02,0.15
2686,PS2,2002.0,Role-Playing,0.1,0.08,0.56,0.03,0.77
3786,PS3,2010.0,Misc,0.09,0.32,0.0,0.12,0.53
4005,PS3,2008.0,Action,0.09,0.07,0.32,0.03,0.5
2703,PS4,2014.0,Sports,0.09,0.43,0.11,0.13,0.76
8758,PS,1999.0,Misc,0.09,0.06,0.0,0.01,0.15
8775,PS,1998.0,Racing,0.09,0.06,0.0,0.01,0.15
9787,XB,2001.0,Racing,0.09,0.03,0.0,0.0,0.12
9890,XB,2003.0,Sports,0.09,0.03,0.0,0.0,0.12
9883,XB,2005.0,Platform,0.09,0.03,0.0,0.0,0.12
7902,PS2,2004.0,Action,0.09,0.07,0.0,0.02,0.19
7900,PS2,2002.0,Sports,0.09,0.07,0.0,0.02,0.19
2479,PS2,2007.0,Action,0.09,0.0,0.0,0.74,0.84
9830,X360,2006.0,Role-Playing,0.09,0.02,0.0,0.01,0.12
9822,XB,,Fighting,0.09,0.03,0.0,0.0,0.12
9809,XB,2004.0,Fighting,0.09,0.03,0.0,0.0,0.12
9796,XB,2004.0,Adventure,0.09,0.03,0.0,0.0,0.12
3724,PS,1998.0,Misc,0.09,0.06,0.35,0.04,0.54
8686,PS,1996.0,Racing,0.09,0.06,0.0,0.01,0.16
8662,PS,1996.0,Sports,0.09,0.06,0.0,0.01,0.16
5987,PS3,2010.0,Adventure,0.09,0.14,0.01,0.05,0.29
5962,PS3,2010.0,Shooter,0.09,0.07,0.11,0.03,0.29
7407,PS2,2001.0,Adventure,0.09,0.07,0.03,0.02,0.21
5828,PS3,2014.0,Action,0.09,0.12,0.06,0.05,0.3
9602,X360,2009.0,Action,0.09,0.03,0.0,0.01,0.13
9595,XB,2004.0,Racing,0.09,0.03,0.0,0.0,0.13
8158,PS2,2003.0,Misc,0.09,0.07,0.0,0.02,0.18
8154,PS2,2008.0,Sports,0.09,0.07,0.0,0.02,0.18
8149,PS2,2002.0,Action,0.09,0.07,0.0,0.02,0.18
10495,X360,2010.0,Platform,0.09,0.0,0.0,0.01,0.1
10429,PS3,2009.0,Platform,0.09,0.01,0.0,0.01,0.1
5878,PS4,2014.0,Action,0.09,0.11,0.06,0.04,0.3
4982,PS3,2009.0,Sports,0.09,0.23,0.0,0.07,0.38
8139,PS2,2002.0,Strategy,0.09,0.07,0.0,0.02,0.18
8134,PS2,2005.0,Racing,0.09,0.07,0.0,0.02,0.18
10304,X360,2009.0,Shooter,0.09,0.01,0.0,0.01,0.11
9623,XB,2002.0,Racing,0.09,0.03,0.0,0.0,0.13
8094,PS2,2003.0,Racing,0.09,0.07,0.0,0.02,0.18
8093,PS2,2004.0,Role-Playing,0.09,0.07,0.0,0.02,0.18
8083,PS3,2014.0,Fighting,0.09,0.0,0.07,0.02,0.18
6177,PS3,2015.0,Misc,0.09,0.14,0.0,0.05,0.28
6190,PS,1998.0,Fighting,0.09,0.06,0.1,0.02,0.28
8114,PS2,2000.0,Puzzle,0.09,0.07,0.0,0.02,0.18
8177,PS2,2008.0,Racing,0.09,0.07,0.0,0.02,0.18
8163,PS2,2009.0,Action,0.09,0.04,0.0,0.05,0.18
5086,PS2,2006.0,Fighting,0.09,0.07,0.19,0.02,0.37
10280,PS3,2009.0,Platform,0.09,0.01,0.0,0.01,0.11
10241,X360,2011.0,Sports,0.09,0.01,0.0,0.01,0.11
7436,PS3,2013.0,Role-Playing,0.09,0.0,0.1,0.01,0.21
10166,X360,2008.0,Action,0.09,0.01,0.0,0.01,0.11
8224,PS2,2002.0,Sports,0.09,0.07,0.0,0.02,0.17
8218,PS3,2011.0,Action,0.09,0.05,0.0,0.03,0.17
8214,PS2,2001.0,Shooter,0.09,0.07,0.0,0.02,0.17
8212,PS2,2005.0,Sports,0.09,0.07,0.0,0.02,0.17
8209,PS2,2005.0,Action,0.09,0.07,0.0,0.02,0.17
4864,PS3,2012.0,Simulation,0.09,0.04,0.24,0.02,0.4
10419,X360,2006.0,Sports,0.09,0.0,0.0,0.01,0.1
10467,PS3,,Action,0.09,0.01,0.0,0.01,0.1
10461,X360,2008.0,Action,0.09,0.01,0.0,0.01,0.1
6124,PS2,2001.0,Role-Playing,0.09,0.07,0.1,0.02,0.28
8179,PS2,2004.0,Fighting,0.09,0.07,0.0,0.02,0.18
5703,X360,2009.0,Racing,0.09,0.19,0.0,0.04,0.31
7565,PS2,2001.0,Racing,0.09,0.07,0.02,0.02,0.2
9645,XB,2002.0,Racing,0.09,0.03,0.0,0.0,0.13
9636,XB,2005.0,Racing,0.09,0.03,0.0,0.0,0.13
9633,XB,2006.0,Sports,0.09,0.03,0.0,0.0,0.13
10654,X360,2005.0,Sports,0.09,0.0,0.0,0.01,0.1
10567,X360,2009.0,Role-Playing,0.09,0.01,0.0,0.01,0.1
8229,PS2,2002.0,Sports,0.09,0.07,0.0,0.02,0.17
9439,PS3,2009.0,Shooter,0.09,0.02,0.0,0.01,0.13
10669,PS3,2014.0,Racing,0.09,0.0,0.0,0.01,0.1
10641,PS3,2008.0,Shooter,0.09,0.0,0.0,0.01,0.1
10630,X360,2010.0,Strategy,0.09,0.0,0.0,0.01,0.1
8181,PS2,2001.0,Sports,0.09,0.07,0.0,0.02,0.18
10564,X360,2007.0,Sports,0.09,0.0,0.0,0.01,0.1
10610,X360,2008.0,Sports,0.09,0.0,0.0,0.01,0.1
10519,PS3,2010.0,Misc,0.09,0.0,0.0,0.01,0.1
505,PS,1998.0,Racing,0.09,2.43,0.12,0.22,2.87
9651,XB,2003.0,Shooter,0.09,0.03,0.0,0.0,0.13
9649,XB,2002.0,Fighting,0.09,0.03,0.0,0.0,0.13
7634,PS4,2015.0,Sports,0.09,0.08,0.0,0.03,0.2
3305,X360,2010.0,Sports,0.09,0.44,0.0,0.07,0.61
10080,X360,2009.0,Fighting,0.09,0.0,0.01,0.01,0.11
10076,X360,2010.0,Racing,0.09,0.01,0.0,0.01,0.11
9730,XB,2004.0,Platform,0.09,0.03,0.0,0.0,0.12
8330,X360,2014.0,Action,0.09,0.07,0.0,0.02,0.17
8206,PS2,,Sports,0.09,0.07,0.0,0.02,0.18
8363,PS,2000.0,Action,0.09,0.06,0.0,0.01,0.17
9371,XOne,2015.0,Action,0.09,0.03,0.0,0.01,0.13
8231,PS2,2001.0,Adventure,0.09,0.07,0.0,0.02,0.17
10599,X360,2012.0,Racing,0.09,0.0,0.0,0.01,0.1
9696,X360,2011.0,Shooter,0.09,0.02,0.0,0.01,0.12
8054,PS2,2004.0,Shooter,0.09,0.07,0.0,0.02,0.18
8040,PS2,2003.0,Misc,0.09,0.07,0.0,0.02,0.18
5174,PS4,2016.0,Action,0.09,0.17,0.05,0.05,0.36
5150,PS2,2006.0,Role-Playing,0.09,0.07,0.18,0.02,0.37
5515,PS2,2006.0,Role-Playing,0.09,0.07,0.15,0.02,0.33
7687,PS3,2006.0,Simulation,0.09,0.0,0.09,0.01,0.2
6408,PS4,2015.0,Shooter,0.09,0.14,0.0,0.04,0.27
7218,PS3,2014.0,Adventure,0.09,0.09,0.0,0.04,0.22
6478,PS2,2008.0,Adventure,0.09,0.02,0.0,0.16,0.26
10708,X360,2010.0,Sports,0.09,0.0,0.0,0.01,0.1
4630,PS4,2015.0,Action,0.09,0.25,0.02,0.06,0.42
4544,PS2,2001.0,Simulation,0.09,0.07,0.25,0.02,0.43
7282,PS4,2015.0,Action,0.09,0.1,0.0,0.04,0.22
6287,PS2,2009.0,Misc,0.09,0.01,0.0,0.17,0.27
6277,PS,1997.0,Action,0.09,0.06,0.11,0.02,0.27
6293,PS4,2015.0,Role-Playing,0.09,0.12,0.02,0.04,0.27
5554,PS3,2010.0,Action,0.09,0.16,0.01,0.06,0.33
5615,PS4,2014.0,Action,0.09,0.16,0.02,0.05,0.32
10005,XB,2002.0,Racing,0.09,0.02,0.0,0.0,0.11
9768,XB,2002.0,Racing,0.09,0.03,0.0,0.0,0.12
9760,XB,2003.0,Platform,0.09,0.03,0.0,0.0,0.12
9757,XB,2003.0,Shooter,0.09,0.03,0.0,0.0,0.12
8023,PS2,2003.0,Adventure,0.09,0.07,0.0,0.02,0.18
10769,X360,2010.0,Action,0.09,0.0,0.0,0.01,0.1
10765,X360,2009.0,Action,0.09,0.0,0.0,0.01,0.1
10752,X360,2009.0,Misc,0.09,0.0,0.0,0.01,0.1
8375,PS,2000.0,Action,0.09,0.06,0.0,0.01,0.17
9261,XB,2002.0,Fighting,0.09,0.03,0.01,0.0,0.14
3093,PS4,2015.0,Racing,0.09,0.44,0.03,0.09,0.66
8400,PS,2000.0,Action,0.09,0.06,0.0,0.01,0.17
9389,X360,2010.0,Role-Playing,0.09,0.03,0.0,0.01,0.13
8014,PS2,2003.0,Action,0.09,0.07,0.0,0.02,0.18
8009,PS2,2003.0,Role-Playing,0.09,0.07,0.0,0.02,0.18
8005,PS2,2004.0,Simulation,0.09,0.07,0.0,0.02,0.18
8000,PS2,2004.0,Fighting,0.09,0.07,0.0,0.02,0.18
9744,PS3,,Strategy,0.09,0.0,0.03,0.01,0.12
10119,PS3,2010.0,Sports,0.09,0.02,0.0,0.01,0.11
10004,XB,2004.0,Sports,0.09,0.02,0.0,0.0,0.11
9996,XB,2003.0,Action,0.09,0.02,0.0,0.0,0.12
9988,XB,2002.0,Sports,0.09,0.02,0.0,0.0,0.12
9973,X360,2013.0,Misc,0.09,0.01,0.0,0.01,0.12
10833,X360,2009.0,Shooter,0.09,0.0,0.0,0.01,0.09
9264,PS3,2008.0,Adventure,0.09,0.03,0.0,0.02,0.14
3558,X360,2008.0,Action,0.09,0.4,0.0,0.07,0.57
8515,X360,2011.0,Action,0.09,0.03,0.03,0.01,0.16
8331,PS,1999.0,Platform,0.09,0.06,0.0,0.01,0.17
8390,PS,1996.0,Sports,0.09,0.06,0.0,0.01,0.17
8389,PS,2001.0,Racing,0.09,0.06,0.0,0.01,0.17
8377,PS,1996.0,Action,0.09,0.06,0.0,0.01,0.17
10787,X360,2011.0,Action,0.09,0.0,0.0,0.01,0.1
10770,PS3,2011.0,Racing,0.09,0.0,0.0,0.01,0.1
9968,XB,2001.0,Racing,0.09,0.02,0.0,0.0,0.12
10035,XB,2004.0,Shooter,0.09,0.02,0.0,0.0,0.11
10021,XB,2002.0,Action,0.09,0.02,0.0,0.0,0.11
10010,XB,2004.0,Shooter,0.09,0.02,0.0,0.0,0.11
10008,X360,2008.0,Strategy,0.09,0.02,0.0,0.01,0.11
7775,PS2,2002.0,Sports,0.09,0.07,0.0,0.02,0.19
7991,PS2,2003.0,Role-Playing,0.09,0.07,0.0,0.02,0.19
7983,PS2,2002.0,Role-Playing,0.09,0.07,0.0,0.02,0.19
5280,PS3,2010.0,Sports,0.09,0.2,0.0,0.07,0.35
7969,PS2,2005.0,Action,0.09,0.07,0.0,0.02,0.19
7965,PS2,2003.0,Shooter,0.09,0.07,0.0,0.02,0.19
7963,PS2,2003.0,Strategy,0.09,0.07,0.0,0.02,0.19
7961,PS2,2000.0,Sports,0.09,0.07,0.0,0.02,0.19
9932,XB,2005.0,Action,0.09,0.03,0.0,0.0,0.12
7832,X360,2012.0,Action,0.09,0.07,0.02,0.02,0.19
7827,PS2,2003.0,Sports,0.09,0.07,0.0,0.02,0.19
7823,PS2,2001.0,Shooter,0.09,0.07,0.0,0.02,0.19
10930,X360,2010.0,Sports,0.09,0.0,0.0,0.01,0.09
7119,PS3,2011.0,Shooter,0.09,0.1,0.0,0.04,0.23
10803,X360,2011.0,Misc,0.09,0.0,0.0,0.01,0.1
8630,PS,2000.0,Sports,0.09,0.06,0.0,0.01,0.16
8629,X360,2013.0,Action,0.09,0.05,0.0,0.01,0.16
8627,PS,1995.0,Sports,0.09,0.06,0.0,0.01,0.16
4267,PS3,2011.0,Sports,0.09,0.25,0.03,0.09,0.46
8394,PS,1995.0,Racing,0.09,0.06,0.0,0.01,0.17
8478,PS,2000.0,Shooter,0.09,0.06,0.0,0.01,0.16
10871,X360,2010.0,Sports,0.09,0.0,0.0,0.01,0.09
7182,PS4,2016.0,Shooter,0.09,0.08,0.01,0.04,0.22
7817,PS2,2004.0,Misc,0.09,0.07,0.0,0.02,0.19
7812,PS2,2003.0,Shooter,0.09,0.07,0.0,0.02,0.19
7811,PS2,2004.0,Racing,0.09,0.07,0.0,0.02,0.19
5484,PS4,2015.0,Fighting,0.09,0.13,0.08,0.04,0.33
7791,PS2,2002.0,Role-Playing,0.09,0.07,0.0,0.02,0.19
7887,PS2,2005.0,Shooter,0.09,0.07,0.0,0.02,0.19
7885,PS2,2000.0,Sports,0.09,0.07,0.0,0.02,0.19
7876,PS2,2008.0,Sports,0.09,0.07,0.0,0.02,0.19
7898,PS2,2002.0,Shooter,0.09,0.07,0.0,0.02,0.19
7897,PS2,2007.0,Misc,0.09,0.07,0.0,0.02,0.19
5322,PS2,2002.0,Fighting,0.09,0.07,0.16,0.02,0.35
5416,X360,2011.0,Sports,0.09,0.21,0.0,0.04,0.34
3308,PS3,2011.0,Shooter,0.09,0.07,0.42,0.03,0.61
9865,XB,2006.0,Sports,0.09,0.03,0.0,0.0,0.12
5449,PS3,2012.0,Action,0.09,0.08,0.14,0.03,0.33
7820,PS2,2003.0,Strategy,0.09,0.07,0.0,0.02,0.19
1995,PS,1997.0,Role-Playing,0.09,0.06,0.83,0.07,1.04
4386,PS2,2008.0,Misc,0.09,0.02,0.0,0.34,0.45
8524,PS,1998.0,Racing,0.09,0.06,0.0,0.01,0.16
8516,PS,1995.0,Role-Playing,0.09,0.06,0.0,0.01,0.16
8555,PS,,Adventure,0.09,0.06,0.0,0.01,0.16
7852,PS2,2003.0,Misc,0.09,0.07,0.0,0.02,0.19
7930,PS2,2005.0,Action,0.09,0.07,0.0,0.02,0.19
9947,XB,2003.0,Action,0.09,0.03,0.0,0.0,0.12
9943,XB,2004.0,Adventure,0.09,0.03,0.0,0.0,0.12
9916,XB,2004.0,Fighting,0.09,0.03,0.0,0.0,0.12
7844,PS2,2001.0,Misc,0.09,0.07,0.0,0.02,0.19
7841,PS2,2008.0,Misc,0.09,0.07,0.0,0.02,0.19
7840,PS2,2008.0,Misc,0.09,0.07,0.0,0.02,0.19
8699,PS,1996.0,Action,0.09,0.06,0.0,0.01,0.16
7009,PS4,2015.0,Role-Playing,0.09,0.1,0.0,0.04,0.23
9067,PS3,2010.0,Role-Playing,0.09,0.0,0.04,0.01,0.14
3853,PS3,2007.0,Action,0.09,0.32,0.0,0.11,0.52
6620,PS4,2015.0,Platform,0.09,0.12,0.0,0.04,0.25
8954,X360,2011.0,Action,0.09,0.04,0.0,0.01,0.15
6632,PS3,2014.0,Misc,0.09,0.04,0.1,0.03,0.25
6855,PS3,2012.0,Sports,0.09,0.11,0.0,0.04,0.24
8720,PS,1997.0,Racing,0.09,0.06,0.0,0.01,0.15
8718,PS,1999.0,Racing,0.09,0.06,0.0,0.01,0.15
8714,PS,1996.0,Action,0.09,0.06,0.0,0.01,0.16
8713,PS,2000.0,Racing,0.09,0.06,0.0,0.01,0.16
8968,PS,1997.0,Racing,0.08,0.06,0.0,0.01,0.15
8971,PS,2001.0,Simulation,0.08,0.06,0.0,0.01,0.15
6569,X360,2008.0,Shooter,0.08,0.15,0.0,0.03,0.26
11097,X360,2007.0,Strategy,0.08,0.0,0.0,0.01,0.09
11113,X360,2010.0,Sports,0.08,0.0,0.0,0.01,0.09
11114,PS3,2008.0,Misc,0.08,0.0,0.0,0.01,0.09
9803,X360,2013.0,Action,0.08,0.02,0.01,0.01,0.12
11434,X360,2011.0,Simulation,0.08,0.0,0.0,0.01,0.08
9829,X360,2008.0,Action,0.08,0.03,0.0,0.01,0.12
8862,XOne,2016.0,Platform,0.08,0.05,0.0,0.02,0.15
8871,PS,1998.0,Action,0.08,0.06,0.0,0.01,0.15
6991,X360,2010.0,Sports,0.08,0.13,0.0,0.03,0.23
8804,PS,2000.0,Action,0.08,0.06,0.0,0.01,0.15
8825,X360,2011.0,Action,0.08,0.05,0.0,0.01,0.15
8828,PS,2001.0,Sports,0.08,0.06,0.0,0.01,0.15
9008,PS,2001.0,Puzzle,0.08,0.05,0.0,0.01,0.14
9012,PS,1997.0,Sports,0.08,0.05,0.0,0.01,0.14
9959,XOne,2015.0,Action,0.08,0.03,0.0,0.01,0.12
5509,PS3,2008.0,Sports,0.08,0.18,0.0,0.06,0.33
5370,PS2,2003.0,Simulation,0.08,0.06,0.19,0.02,0.34
9896,X360,2011.0,Sports,0.08,0.03,0.0,0.01,0.12
9854,PS3,2010.0,Racing,0.08,0.02,0.0,0.02,0.12
5350,X360,2008.0,Sports,0.08,0.23,0.0,0.03,0.35
9019,PS,1998.0,Action,0.08,0.05,0.0,0.01,0.14
8739,PS2,2001.0,Racing,0.08,0.06,0.0,0.02,0.15
8742,PS2,2004.0,Role-Playing,0.08,0.06,0.0,0.02,0.15
8756,PS2,2005.0,Role-Playing,0.08,0.06,0.0,0.02,0.15
8694,XOne,2014.0,Adventure,0.08,0.06,0.0,0.01,0.16
8705,PS2,2008.0,Misc,0.08,0.06,0.0,0.02,0.16
8726,PS2,2001.0,Racing,0.08,0.06,0.0,0.02,0.15
8729,PS2,2003.0,Shooter,0.08,0.06,0.0,0.02,0.15
8732,PS3,2010.0,Action,0.08,0.05,0.0,0.02,0.15
8734,PS2,2001.0,Misc,0.08,0.06,0.0,0.02,0.15
9033,PS,1997.0,Racing,0.08,0.05,0.0,0.01,0.14
9034,XOne,2015.0,Action,0.08,0.05,0.0,0.01,0.14
9040,PS,1996.0,Fighting,0.08,0.05,0.0,0.01,0.14
11103,X360,2008.0,Misc,0.08,0.0,0.0,0.01,0.09
11025,X360,2011.0,Racing,0.08,0.0,0.0,0.01,0.09
10071,XB,2005.0,Action,0.08,0.02,0.0,0.0,0.11
10014,X360,2011.0,Misc,0.08,0.02,0.0,0.01,0.11
10026,PS3,2011.0,Misc,0.08,0.02,0.0,0.01,0.11
10031,XOne,2015.0,Sports,0.08,0.02,0.0,0.01,0.11
10049,XOne,2016.0,Adventure,0.08,0.02,0.0,0.01,0.11
10052,XB,2004.0,Action,0.08,0.02,0.0,0.0,0.11
5169,PS2,2008.0,Fighting,0.08,0.06,0.21,0.02,0.36
5273,PS2,2006.0,Role-Playing,0.08,0.06,0.19,0.02,0.35
11042,X360,2010.0,Sports,0.08,0.0,0.0,0.01,0.09
11080,PS3,2009.0,Action,0.08,0.0,0.0,0.01,0.09
7050,XOne,2015.0,Racing,0.08,0.13,0.0,0.02,0.23
6749,PS3,2009.0,Racing,0.08,0.12,0.0,0.05,0.25
9049,PS,2001.0,Racing,0.08,0.05,0.0,0.01,0.14
8665,PS2,2004.0,Shooter,0.08,0.06,0.0,0.02,0.16
8693,PS2,2003.0,Shooter,0.08,0.06,0.0,0.02,0.16
498,PS2,2003.0,Sports,0.08,1.24,1.13,0.45,2.9
8043,XOne,2014.0,Misc,0.08,0.09,0.0,0.01,0.18
10075,PS3,2010.0,Action,0.08,0.02,0.0,0.01,0.11
5620,PS2,,Role-Playing,0.08,0.06,0.15,0.02,0.32
7642,PS3,2011.0,Sports,0.08,0.09,0.0,0.04,0.2
7750,X360,2008.0,Shooter,0.08,0.09,0.0,0.02,0.19
10117,XB,2002.0,Shooter,0.08,0.02,0.0,0.0,0.11
10072,XB,2003.0,Action,0.08,0.02,0.0,0.0,0.11
5103,PS,1994.0,Shooter,0.08,0.06,0.21,0.02,0.37
8004,X360,2010.0,Sports,0.08,0.09,0.0,0.02,0.18
9090,PS,2001.0,Action,0.08,0.05,0.0,0.01,0.14
3705,PS3,2012.0,Racing,0.08,0.33,0.01,0.11,0.54
9124,PS,1998.0,Adventure,0.08,0.05,0.0,0.01,0.14
2069,X360,2006.0,Sports,0.08,0.9,0.02,0.0,1.0
11278,X360,2007.0,Shooter,0.08,0.0,0.0,0.01,0.08
9126,PS,2000.0,Racing,0.08,0.05,0.0,0.01,0.14
9132,PS,1997.0,Racing,0.08,0.05,0.0,0.01,0.14
8568,PS2,2003.0,Misc,0.08,0.06,0.0,0.02,0.16
8574,XOne,2014.0,Action,0.08,0.07,0.0,0.01,0.16
9648,XOne,2016.0,Shooter,0.08,0.04,0.0,0.01,0.13
11364,PS3,2010.0,Sports,0.08,0.0,0.0,0.01,0.08
5685,PS2,2000.0,Strategy,0.08,0.06,0.16,0.02,0.32
10086,XB,2003.0,Action,0.08,0.02,0.0,0.0,0.11
10092,XB,2005.0,Action,0.08,0.02,0.0,0.0,0.11
10100,PS4,2014.0,Action,0.08,0.0,0.01,0.02,0.11
10111,XB,2002.0,Sports,0.08,0.02,0.0,0.0,0.11
8602,PS2,2003.0,Fighting,0.08,0.06,0.0,0.02,0.16
8609,PS3,2011.0,Sports,0.08,0.06,0.0,0.03,0.16
8616,PS2,2004.0,Adventure,0.08,0.06,0.0,0.02,0.16
8625,PS2,2006.0,Racing,0.08,0.06,0.0,0.02,0.16
9148,PS,2001.0,Sports,0.08,0.05,0.0,0.01,0.14
9150,PS,1997.0,Role-Playing,0.08,0.05,0.0,0.01,0.14
9158,PS,1999.0,Role-Playing,0.08,0.05,0.0,0.01,0.14
9168,PS,1997.0,Sports,0.08,0.05,0.0,0.01,0.14
10804,X360,2007.0,Action,0.08,0.01,0.0,0.01,0.1
10945,PS3,2007.0,Sports,0.08,0.0,0.0,0.01,0.09
10284,XB,2004.0,Platform,0.08,0.02,0.0,0.0,0.11
10290,XB,2002.0,Sports,0.08,0.02,0.0,0.0,0.11
10150,XB,2003.0,Platform,0.08,0.02,0.0,0.0,0.11
10951,PS3,2007.0,Sports,0.08,0.01,0.0,0.01,0.09
9187,PS,1996.0,Sports,0.08,0.05,0.0,0.01,0.14
9192,PS,1996.0,Sports,0.08,0.05,0.0,0.01,0.14
9194,XB,2003.0,Action,0.08,0.03,0.03,0.0,0.14
4363,PS4,2015.0,Action,0.08,0.22,0.1,0.05,0.45
8552,PS2,2003.0,Sports,0.08,0.06,0.0,0.02,0.16
3188,PS2,2009.0,Misc,0.08,0.12,0.0,0.44,0.63
5743,X360,2012.0,Sports,0.08,0.2,0.0,0.03,0.31
10323,X360,2007.0,Puzzle,0.08,0.02,0.0,0.01,0.11
10256,XB,2003.0,Sports,0.08,0.02,0.0,0.0,0.11
10257,XB,2002.0,Fighting,0.08,0.02,0.0,0.0,0.11
10278,XB,2005.0,Adventure,0.08,0.02,0.0,0.0,0.11
10255,XB,2002.0,Sports,0.08,0.02,0.0,0.0,0.11
10173,XB,2003.0,Sports,0.08,0.02,0.0,0.0,0.11
10183,X360,2007.0,Sports,0.08,0.02,0.0,0.01,0.11
